value,real
5.799512399535402,5.0
15.119438521666972,8.0
20.27676237343501,9.0
4.339021049216889,5.0
15.695452826353382,8.0
5.4307224306203,5.0
5.810379394779154,6.0
14.796304222469043,9.0
16.968661329347924,9.0
6.653937933663919,5.0
22.73561728637471,9.0
4.282111908823673,4.0
16.163229004568198,8.0
5.476856491738758,4.0
11.337979398602073,4.0
15.073672023356423,7.0
4.414714215272703,4.0
25.27304308009735,8.0
15.790657419173474,8.0
4.478705677422447,4.0
5.4956272148907175,4.0
14.864385718319785,7.0
14.520766172856451,8.0
5.543353662888848,4.0
14.729454021155142,7.0
10.729854371837156,4.0
15.662790974792948,7.0
4.266236373819879,4.0
14.724134308938009,6.0
4.3656567828709925,3.0
4.383020027478636,4.0
19.288940289490444,6.0
5.00141722513132,3.0
16.310810567682122,6.0
16.224430568552584,7.0
11.71324530046983,3.0
16.604615223016864,3.0
14.57997578397661,6.0
20.21880346523884,6.0
7.4594555796785045,3.0
15.326780616516391,6.0
4.62705823469787,3.0
7.356916046065962,3.0
16.789101639427237,6.0
4.635955869072539,2.0
20.32846604990489,5.0
4.4364388971158135,2.0
15.037765607461484,6.0
25.086162606038137,5.0
17.207446718889948,3.0
16.803586697447408,5.0
4.31693112278559,2.0
5.767202120357567,2.0
17.398595604979356,5.0
20.97129071673791,4.0
4.287517096783695,2.0
5.21664341088627,2.0
22.702416342102946,5.0
4.402003965799317,2.0
17.592789337625316,5.0
4.289726533167823,2.0
14.730673377740153,5.0
12.468551063334267,2.0
25.49701713520555,5.0
15.820854310702387,5.0
4.588626006390207,2.0
24.363820065764077,6.0
4.285345284507358,2.0
17.910651811882126,2.0
29.615421572400933,4.0
26.03421491148745,2.0
28.578503561929917,6.0
29.957875148329332,5.0
6.554763501510529,2.0
23.649233526933738,5.0
8.795971903614351,2.0
5.572541785498203,2.0
26.29057332646895,7.0
22.621142576332648,3.0
24.363820065764077,6.0
17.535722083217976,3.0
27.37275791887482,6.0
11.772036260022034,3.0
26.576930837117064,6.0
25.782270382776904,7.0
11.196806756681205,2.0
26.958952772298183,6.0
10.947095222902263,3.0
4.71698177659713,2.0
28.736386919843145,7.0
27.659010684094053,8.0
18.7650941595142,3.0
30.94230465316975,8.0
13.702473520543819,3.0
28.641685022866078,6.0
8.795971903614351,3.0
34.29769438981493,7.0
12.375562392691272,3.0
29.490451640392223,7.0
20.74750991512062,3.0
9.19403820212758,3.0
33.77634664189799,6.0
16.76375189192547,4.0
37.01433850459252,7.0
17.045073436838525,3.0
35.351671908924445,7.0
12.9431790198256,4.0
27.149968584609045,9.0
6.540813215818666,5.0
26.545103528126493,9.0
31.816072633822436,9.0
19.425115983097687,4.0
20.42274189085714,5.0
33.66499967342002,10.0
22.57175162157865,5.0
29.740162010277373,10.0
11.337979398602073,5.0
31.154961252879808,9.0
7.635095884109177,7.0
27.309113883925342,10.0
5.15381176088858,6.0
25.782270382776904,10.0
31.666833278873945,11.0
8.19830411852039,6.0
12.10045368339172,8.0
33.412522152191094,11.0
16.368117575438657,9.0
27.37275791887482,13.0
15.151514996555644,11.0
24.301341443089644,15.000000000000004
14.642898340655425,11.0
28.483664391205856,14.0
17.82682017187926,11.0
24.520269846233223,15.000000000000004
17.248223867988123,13.0
25.149266937163627,17.0
22.88398074700656,16.0
13.601260735218123,14.0
20.80165188583876,15.000000000000004
16.486035288395172,13.0
14.183460128337245,13.0
25.592036194368276,16.0
24.92858667133672,16.0
14.968216559655684,15.000000000000004
21.075804364015344,17.0
25.49701713520555,17.0
27.515171635793614,19.0
23.71100577149799,19.0
17.494430441746104,22.0
17.836909587324403,20.0
18.98327756237566,25.0
28.95700687845725,21.0
23.21931470400541,24.0
23.402919282993036,22.0
24.186958255712216,28.0
28.293761406907908,22.0
25.285355935055517,30.0
30.54468777415035,25.0
32.17367239510224,30.0
29.584200207797156,24.0
29.15830684307563,32.0
32.1421645781081,25.0
32.1716522196919,25.0
37.915225076156915,34.0
27.849669714514143,25.0
33.645166092412786,36.0
31.124646468992253,27.0
42.39456096468022,40.0
30.20572266595151,28.0
38.83523622635191,42.0
47.745795161042835,46.0
30.850849085628624,29.0
43.76609289234069,47.0
32.43581975053432,29.0
49.87494723881596,51.0
30.019936582054427,29.0
32.318686061079184,31.0
48.87883229993635,55.0
58.08759406582571,58.0
28.894024958834216,32.0
30.11290545285866,34.0
53.244764978232524,59.0
33.69288694137709,34.0
61.05232472325146,61.0
32.95725589028253,35.0
61.124499944140055,65.0
61.55735036538586,68.0
31.45687688457968,35.0
34.6202873529549,38.0
68.68341723639654,71.0
38.55122438895269,40.0
75.17550184404908,76.0
71.32265653807305,76.0
38.32045226363461,38.0
87.1469444227764,79.0
40.62454341268119,40.0
91.84608918807677,80.0
44.17990510672449,44.0
71.15457365979158,85.0
46.28803371028148,46.0
70.30862366207569,83.0
48.96716302236223,44.0
48.57145081950113,43.0
67.7827203450013,78.0
71.60598138650694,79.0
48.7901481414213,45.0
47.95541942479894,41.0
63.44485425952491,75.0
58.24316610676255,73.0
48.62676323877519,43.0
65.18620827032947,73.0
50.31366131961865,42.0
64.70108507507038,67.0
48.172497511020744,43.0
49.00199068396689,44.0
70.9602240811324,71.0
72.30933409538818,70.0
50.86291563896691,45.0
74.0649810089802,71.0
49.926990107025645,44.0
77.75765802554051,74.0
50.45475350635778,47.0
50.04148842466099,47.0
76.77355217276391,72.0
50.54135190307952,47.0
76.36190513864604,79.0
80.14321526045853,76.0
49.853802025298386,46.0
74.12672444044188,75.0
49.580015270724125,45.0
83.00970934871773,79.0
51.55014634850652,48.0
50.577705799069676,48.0
80.9909484029964,75.0
71.89163725614917,74.0
58.611861787880606,50.0
71.57821853770706,75.0
58.63610925678158,47.0
81.71413636463667,76.0
51.59699695951767,48.0
77.47054370174232,76.0
49.88322716775683,48.0
77.58562471901297,75.0
50.54135190307952,49.0
50.988567637727606,48.0
83.49112344326537,78.0
84.05613696900323,79.0
51.46421222335715,50.0
51.98092743064398,50.0
86.17328342497518,83.0
51.81903340381848,51.0
86.58470719715586,81.0
41.847283154966796,49.0
94.80908742795728,81.0
41.7470377399998,50.0
97.2894094252177,81.0
40.65945555867102,50.0
87.19972049657173,77.0
41.16939624518164,51.0
89.48391640665525,80.0
88.49097197016894,80.0
40.8159070989444,52.0
41.10614930691404,51.0
90.99534074856228,78.0
41.38129357731969,50.0
92.91062010705166,80.0
93.15662660797318,83.0
40.55325013637789,51.0
92.82779459193131,83.0
41.33560057770006,52.0
91.71412521028353,84.0
40.83738768291089,52.0
41.50692124150951,52.0
91.93356779897144,82.0
93.27823431572727,84.0
40.9313630648081,53.0
90.48674884260922,81.0
40.636235198291395,51.0
40.910859454460244,52.0
89.23909519377771,81.0
93.55834468026728,83.0
41.66351891013169,50.0
88.44037709140248,82.0
40.879697205887716,52.0
40.693878109436824,52.0
91.1320199894025,80.0
89.48391640665525,80.0
40.65945555867102,51.0
97.53105666949763,81.0
41.86036885311773,53.0
41.90900841271232,55.0
84.5617186031383,83.0
77.35515058197873,81.0
50.577705799069676,52.0
82.4195415474971,83.0
51.59699695951767,52.0
99.19071920812907,85.0
41.69796343678501,55.0
50.18009299531087,54.0
78.94175304287583,82.0
50.28735125850739,53.0
81.76511711490912,85.0
75.52769310694333,82.0
48.896931310088874,54.0
48.984600905854386,53.0
81.14739328588044,81.0
74.18839991351884,81.0
47.83470392691843,54.0
39.28358700936515,54.0
64.14427834026034,80.0
47.567641087631834,54.0
69.65137575530798,83.0
44.10108146595507,52.0
64.28371269013962,76.0
45.69477614704611,54.0
69.45312955641445,81.0
72.94219128323026,80.0
46.54137550599657,56.0
44.595592531024494,58.0
70.30862366207569,83.0
72.24570154359225,80.0
46.90114954649331,57.0
81.50930755057571,85.0
48.47832388678852,58.0
56.52433814634897,60.0
69.27169042341222,85.0
81.3075849898836,90.0
57.75823569059975,61.0
82.38880808105608,88.0
58.587436626600024,60.0
86.30857625440585,94.0
59.73530346026488,60.0
60.07648745727245,59.0
88.12708180914436,91.0
60.25020135669179,60.0
81.868229779796,92.0
65.63599492025007,61.0
86.98742954576022,93.0
65.73760362677187,63.0
88.33041818830296,95.0
59.90983198791854,63.0
91.60699584526503,96.0
93.55296459584358,97.0
65.50299919113075,62.0
93.59879702356164,100.0
65.40473593546659,64.0
64.89513725484044,65.0
95.81969096229828,100.0
67.49857050614676,67.0
95.90762712277515,99.0
97.05562594578026,100.0
70.32100530209604,67.0
70.37850347997585,65.0
96.66039621781684,99.0
68.17382407710996,68.0
97.46727993907433,96.0
72.16083412639568,67.0
96.2632588282348,99.0
76.16211311753199,65.0
100.24307182941871,98.0
102.24199038665216,100.0
72.85245068674368,68.0
72.51310574840406,69.0
103.29720744700172,101.0
103.59432144573782,98.0
70.63716418531646,70.0
76.06866947139903,69.0
101.67753268500903,105.0
105.8208203384601,102.0
74.04046687738722,71.0
71.41036972294208,72.0
103.3653701604851,105.0
73.0487311267828,69.0
104.57977790659999,102.0
103.70295264049221,102.0
77.72925971303198,74.0
78.36063184133388,72.0
103.77119239889177,104.0
104.76901991273525,104.0
77.14017131853566,73.0
71.09446975317196,74.0
104.70616247171642,108.0
71.09446975317196,74.0
104.1067568302978,106.0
105.12152323110442,105.0
79.48888706235735,75.0
101.20389562756634,108.0
68.66412486384436,77.0
71.14310258109103,81.0
97.36235628145585,110.0
65.74517417299498,81.0
88.93402875940313,109.0
66.387103462227,79.0
87.1486631829328,112.0
87.4738170740194,109.0
63.65348937303312,82.0
80.84837196275467,111.0
62.2168831409189,82.0
67.77286262815652,82.0
89.90847999858224,110.0
90.08855881398361,112.0
67.08082420910202,79.0
68.24220829080771,82.0
93.00842444118032,110.0
96.80223153050085,111.0
68.64201188909291,80.0
67.90586323834518,79.0
96.2754563665656,109.0
91.63782004203497,110.0
73.35741372558691,80.0
75.86113599543411,78.0
101.56810986647247,108.0
82.0660825653535,78.0
104.1605146215571,112.0
102.58030336459754,114.0
72.21228599274872,80.0
86.32037886292213,78.0
103.94746765665167,112.0
84.67140095468463,81.0
104.79777631562706,114.0
106.46130049237188,109.0
79.44185456058798,79.0
76.97937320031954,75.0
107.09081974471721,104.0
103.6663635194486,108.0
70.06125811061267,78.0
73.38787745207867,75.0
105.89554400379556,107.0
73.7804849736689,71.0
105.78850838184724,104.0
105.52516123752238,96.0
81.13155512996929,72.0
68.32249729728257,70.0
102.3348311051578,98.0
93.28034145284309,92.0
64.98690209129373,67.0
95.6391970461377,97.0
69.40088222408951,70.0
65.61486687386659,78.0
86.14904764696342,108.0
87.83502528198366,101.0
59.898915740030816,71.0
57.91966785210496,66.0
91.51515837249556,94.0
55.541501488355436,64.0
89.86816121025336,90.0
55.699000842690616,59.0
83.32939766801286,84.0
87.71806212684251,81.0
45.5733070837278,57.0
75.10525119055578,75.0
40.20928178657418,55.0
71.47730671179434,73.0
41.62556224625122,54.0
39.769640450348355,51.0
66.96987263803871,70.0
38.707643670733816,49.0
64.07450392719491,64.0
37.4647261444964,46.0
53.735058926782486,62.0
37.701265380295744,46.0
57.520154248226135,61.0
36.054518776085494,47.0
53.80814340067288,59.0
45.69329796228511,54.0
33.835229317452516,44.0
31.93171036541209,41.0
34.032504063446765,53.0
22.222739198011105,41.0
48.38238472348242,50.0
41.44329054002923,51.0
22.823362241297684,41.0
40.835807991323854,50.0
19.418351930239137,41.0
21.80886882746014,40.0
45.708961018322356,49.0
23.77285245818617,40.0
46.61916282084722,48.0
24.488951698409036,39.0
53.46092021353161,46.0
32.650736321623356,37.0
31.028305535177022,45.0
26.751047967698582,43.0
29.573305841162348,38.0
26.999189036437304,45.0
30.867937259584288,38.0
29.244104055207572,39.0
27.43573827907456,44.0
23.71100577149799,37.0
45.63914959530873,44.0
28.642663513867923,40.0
16.599463522288175,34.0
31.151297333808174,40.0
18.346548798413416,34.0
18.684976209311085,33.0
28.471914911214828,38.0
18.958174564978844,34.0
28.699706000353657,39.0
40.63404062284874,40.0
16.241558534680166,34.0
33.15108189828389,37.0
18.93308084469282,33.0
17.025738919658792,31.0
24.706251190123062,35.0
19.135240522412705,30.0
27.906882307146525,33.0
17.791980045083818,29.0
23.929890102263492,29.0
21.984570554490272,33.0
18.958174564978844,31.0
23.77647831469255,34.0
15.64444233903155,31.0
15.008230076393588,30.0
24.4457476713397,32.0
16.92406569863285,29.0
16.712410149619256,28.0
14.552848484490784,27.0
16.211924061953653,28.0
14.59177884434548,26.0
11.950108426320547,22.0
13.467326970553259,20.0
15.04778869711085,22.0
14.549904666059525,23.0
11.86075342784654,20.0
6.78539901922381,22.0
14.539947339667208,22.0
14.736436849278636,22.0
7.390860350997727,20.0
12.9431790198256,18.0
14.56227742582158,21.0
14.599246132152647,20.0
10.543396080185595,16.0
14.600138603455765,22.0
11.224901321981186,18.0
14.88958572206614,20.0
10.05421721358023,17.0
9.308363392885433,16.0
15.779174912578572,19.0
7.1258395311042975,14.0
14.53742323627164,18.0
20.810874450960274,19.0
8.023550572141602,14.0
16.242351587576316,17.0
5.832259315246411,13.0
15.073672023356423,19.0
9.171369988255663,15.000000000000004
23.559256623401176,17.0
4.5302588941969475,13.0
14.702630713226707,15.000000000000004
4.649549364668637,13.0
14.665708334067165,14.0
6.845268245151495,11.0
5.403581643136704,10.0
14.72258209656037,15.000000000000004
6.625329626003889,10.0
14.863327461767074,15.000000000000004
6.936752610662268,9.0
15.901361023071669,13.0
4.295842220739701,8.0
19.80246188922384,13.0
14.665708334067165,13.0
6.285934578012032,9.0
4.3785292297452685,8.0
17.214820444847916,11.0
4.2762368043786765,7.0
21.53308328138539,10.0
4.941491822084444,7.0
26.10536853954324,9.0
4.87248662996155,6.0
16.02937187387837,10.0
4.763897727872447,7.0
19.146795248067512,10.0
5.524125510960474,5.0
15.779174912578572,9.0
4.371981247177352,6.0
21.615789492668096,10.0
