value
8.90625
10.187499999999993
10.375
7.281250000000007
10.25
8.34375
8.90625
10.78125
10.375
10.0
10.375000000000007
7.281250000000007
10.593750000000007
8.312500000000007
12.78125
10.78125
7.281250000000007
10.375000000000007
18.375
7.28125
8.3125
14.59375
11.65625
8.312500000000007
10.78125
12.9375
10.249999999999993
7.28125
14.59375
7.28125
7.28125
23.84375
7.687499999999993
19.375000000000004
19.374999999999996
12.46875
13.03125
13.46875
23.375
10.593750000000007
16.656250000000004
7.28125
10.593750000000007
18.5
7.28125
23.375
7.28125
14.5
18.718750000000004
14.656249999999996
10.375
7.281250000000007
8.90625
19.9375
22.4375
7.28125
8.15625
20.875
7.28125
21.25
7.28125
14.59375
12.6875
18.71875
18.375
7.28125
17.437499999999996
7.281250000000007
15.53125
22.0
20.6875
19.156250000000004
22.0
9.78125
18.40625
11.75
8.312500000000007
16.75
20.125
17.437499999999996
14.9375
18.90625
12.46875
18.28125
17.34375
12.78125
18.78125
12.9375
7.3125
19.15625
18.1875
16.09375
23.468750000000004
12.46875
19.15625
11.75
26.71875
12.687500000000004
22.0
19.28125
12.0
25.46875
13.718750000000004
45.09375
14.65625
28.875
12.34375
18.781249999999996
9.78125
18.28125
23.4375
17.15625
19.000000000000004
25.46875
20.125
22.0
12.78125
23.46875
10.625
20.1875
8.15625
17.34375
23.4375
11.25
12.375
23.34375
12.562499999999993
18.90625
11.625
17.437499999999996
12.125
19.15625
15.53125
18.093750000000004
14.65625
18.71875
20.031250000000004
12.46875
22.4375
13.031250000000004
12.125
18.718750000000004
18.125
11.75
19.28125
18.71875
21.3125
17.468750000000004
14.9375
21.25
16.53125
20.28125
20.687500000000004
20.187500000000004
20.687500000000004
19.156250000000004
20.6875
23.468749999999996
27.84375
22.0
22.656249999999996
23.4375
23.437500000000004
30.03125
18.1875
27.843750000000004
23.46875
31.96875
21.59375
30.8125
33.8125
23.468750000000004
31.96875
23.4375
34.03125
22.0
23.437500000000004
33.8125
40.40625
20.28125
21.59375
35.65625
25.46875
42.59375
23.34375
44.03125
44.03125
23.468750000000004
26.71875
48.3125
49.375
48.9375
48.65625
49.375
54.09375
52.9375
57.09375
67.84375
57.75
69.0625
56.1875
69.09375
69.09375
54.46875
57.75
69.09375
68.3125
54.40625
54.40625
69.09375
54.46875
69.5
54.46875
69.375
69.375
56.53125
57.75
69.5
57.09375
69.25
58.21875
69.5
69.25
58.15625
69.5
58.15625
56.5625
69.25
57.09375
69.25
56.5625
69.5
69.5
56.5625
58.21875
75.9375
57.625
75.9375
56.5625
69.5
58.15625
69.25
58.15625
69.5
69.5
56.5625
56.5625
69.5
69.6875
56.5625
69.5
56.5625
71.125
55.78125
66.6875
56.90625
52.9375
54.09375
61.25
56.875
55.75
57.21875
60.5625
56.625
60.25
56.9375
56.15625
52.9375
56.9375
59.40625
57.09375
57.21875
63.65625
57.09375
56.15625
58.09375
57.21875
52.9375
58.09375
56.875
56.15625
67.21875
55.75
56.90625
54.34375
56.625
56.875
52.9375
56.8125
71.125
71.125
56.5625
58.15625
69.5
56.5625
69.5
56.8125
67.65625
69.5
57.28125
69.5
56.5625
58.15625
69.09375
69.375
56.5625
57.09375
68.3125
52.9375
54.40625
69.09375
