value,real
66.18823,100.0
67.14153,67.0
80.212585,65.0
80.07172,99.0
66.80327,68.0
79.42882,96.0
73.55214,67.0
83.08918,99.0
66.85144,65.0
84.61679,98.0
70.93689,100.0
73.413445,68.0
88.206566,69.0
88.56918,101.0
74.92748,98.0
75.393486,70.0
90.56351,69.0
90.788345,105.0
74.20741,102.0
83.39469,71.0
92.43232,72.0
94.711624,105.0
78.85613,69.0
98.194984,102.0
83.410675,102.0
79.86339,74.0
94.62065,72.0
94.13005,104.0
80.08236,104.0
84.63131,73.0
95.076195,74.0
99.66673,108.0
91.89545,74.0
99.66673,106.0
94.94027,105.0
83.16109,75.0
93.448425,108.0
98.1778,77.0
105.07026,81.0
95.795166,110.0
96.92455,81.0
108.48069,109.0
106.54192,79.0
107.22466,112.0
108.45581,109.0
108.10783,82.0
112.31146,111.0
105.82846,82.0
114.760605,82.0
99.22935,110.0
101.57768,112.0
101.39886,79.0
102.494896,82.0
96.15217,110.0
98.44812,111.0
94.42431,80.0
87.48586,79.0
107.80966,109.0
100.91202,110.0
106.958206,80.0
98.578186,78.0
99.16317,108.0
94.28167,78.0
92.39962,112.0
86.56387,114.0
94.437004,80.0
98.82574,78.0
85.8695,112.0
88.5213,81.0
87.48788,114.0
91.19948,109.0
88.26644,79.0
88.00366,75.0
83.71025,104.0
85.94617,108.0
93.7578,78.0
86.22468,75.0
81.196045,107.0
83.792816,71.0
80.57694,104.0
81.854904,96.0
80.21191,72.0
79.15544,70.0
78.76289,98.0
76.60838,92.0
72.55316,67.0
65.61471,97.0
69.11495,70.0
67.89775,78.0
75.44508,108.0
80.29848,101.0
74.92487,71.0
68.874435,66.0
61.870018,94.0
69.9559,64.0
55.37353,90.0
67.012215,59.0
55.830822,84.0
61.50804,81.0
61.24068,57.0
53.02635,75.0
54.254765,55.0
43.60642,73.0
52.68912,54.0
45.734947,51.0
43.014393,70.0
50.855957,49.0
41.576492,64.0
49.725914,46.0
39.861332,62.0
45.850876,46.0
40.2112,61.0
47.25059,47.0
37.762196,59.0
45.8784,54.0
42.728287,44.0
34.343716,41.0
31.127598,53.0
37.716434,41.0
32.049034,50.0
37.687214,51.0
34.67246,41.0
32.95809,50.0
34.365124,41.0
27.38722,40.0
31.393106,49.0
36.592716,40.0
34.258934,48.0
36.967148,39.0
35.22407,46.0
39.73219,37.0
32.383537,45.0
36.374554,43.0
34.349262,38.0
26.461273,45.0
34.473465,38.0
29.15979,39.0
25.684622,44.0
34.69082,37.0
34.17501,44.0
36.563915,40.0
28.524109,34.0
21.598139,40.0
29.797552,34.0
25.384907,33.0
26.036814,38.0
28.435265,34.0
26.549042,39.0
28.553724,40.0
34.26268,34.0
20.702246,37.0
30.77484,33.0
26.502474,31.0
22.590963,35.0
26.304712,30.0
26.875002,33.0
28.139116,29.0
24.267326,29.0
25.828693,33.0
24.591969,31.0
26.549042,34.0
25.733559,31.0
19.000051,30.0
16.39056,32.0
26.145803,29.0
20.953867,28.0
21.866892,27.0
12.780237,28.0
20.374874,26.0
13.3382435,22.0
16.386297,20.0
17.930264,22.0
16.594048,23.0
12.728901,20.0
16.289793,22.0
8.266541,22.0
10.066174,22.0
8.177334,20.0
9.6352005,18.0
17.415604,21.0
12.932926,20.0
9.282993,16.0
14.778002,22.0
13.439995,18.0
15.58214,20.0
15.729225,17.0
14.16684,16.0
13.136141,19.0
4.3765674,14.0
9.058918,18.0
10.112236,19.0
-3.430798,14.0
10.895836,17.0
3.2896457,13.0
5.6012073,19.0
6.5570064,15.0
12.895975,17.0
-6.1790853,13.0
-1.0621114,15.0
8.407688,13.0
-0.017593808,14.0
8.684101,11.0
8.410603,10.0
4.052425,15.0
8.269474,10.0
7.8703265,15.0
7.464103,9.0
8.626705,13.0
4.072223,8.0
-4.771954,13.0
-2.2713628,13.0
8.684101,9.0
6.9698977,8.0
-2.9350553,11.0
1.4174075,7.0
-8.4097595,10.0
-4.203755,7.0
1.8913455,9.0
-8.369118,6.0
1.4951663,10.0
3.7678905,7.0
0.8108211,10.0
-1.4554753,5.0
4.5206714,9.0
4.3765674,6.0
-3.0431027,10.0
-4.289643,10.0
