value
8.260680732696713
4.912765045624582
-2.9446041385727355
-1.1533370634642424
3.393179495850589
6.889347431681131
8.297743794886273
6.135846097881711
1.058206577905132
10.780968961590155
-5.168387869949306
-2.8582379241862697
2.429539878920707
7.074662742629158
19.008968767683555
5.061017294382999
0.1438701131721345
-7.1327301659986375
14.919791836819275
0.959257481343549
7.148788867008406
11.991809923840066
9.434458632757
7.334104177956455
6.4694136575882055
18.19358139951214
3.4673056202297943
-4.1183820386330225
11.287611742237488
-0.6344541928096987
-0.3379496952928278
21.14638628467372
4.887942073442211
16.10580982688677
15.920494515938728
19.490788576148518
24.753743407073134
10.249846000928407
22.443593461310098
12.671185133260273
13.659647722372526
2.4047169067383436
12.4488067601226
17.069449443816644
2.4788430311175347
22.591845710068508
0.4403746106890196
12.696008105442647
28.4848725982165
25.309689339917256
1.3176480132324215
-1.672219934118786
8.14949154612787
18.181341309504933
23.44429614042955
-6.712796391905734
5.962770876940873
25.63101680961655
-0.0414451977759569
18.514908869211435
-6.823985578474577
11.324674804427119
20.417365130888758
28.96669240668141
14.99391796119848
2.0711493470318345
27.632422167855456
-2.709985675427866
25.939761397140632
33.7848904913307
32.2034189071847
32.56180943907358
34.1925841754164
10.521527526262908
26.779971737494414
15.228536424343357
7.445293364525298
29.893268961421665
29.757256802670454
27.632422167855456
25.606193837434123
31.153413075868414
19.56491470052772
30.226836521128163
29.300259966387916
18.823653456735524
30.6715932674035
18.49008589702901
3.108915088340936
32.74712475002161
31.486980635574916
26.68102264093284
35.37860216548395
21.825761494093932
32.63593556345283
15.228536424343357
39.677917379478686
20.306175944319932
33.63663824257229
28.311797377275667
15.89567154375635
38.97371919787611
24.90199565583154
43.717791158146184
25.16143709115884
41.160439867063104
20.97331106373288
30.893971640541118
10.484464464073284
30.18977345893854
36.45343096898261
27.23696857377701
28.052355941948424
38.82546694911764
29.72019374048083
33.93314274008916
19.008968767683555
35.638043600811194
13.04181575515635
31.07928695148921
5.666266379424002
29.300259966387916
36.26811565803457
14.153707620844695
19.972608384613434
38.491899389411195
24.531365033935465
31.153413075868414
23.345347043867932
27.55829604347625
22.826464173213378
32.45062025250474
25.865635272761423
27.817737478803497
25.346752402106887
28.558998722595707
25.853395182754166
21.71457230752509
23.22191776729188
24.64255422050431
22.344644364748458
29.077881593250247
28.299557287268463
23.160031732919887
28.571238812602967
28.96669240668141
33.20412158630421
26.854097861873672
25.569130775244542
18.922602553297143
26.866337951880872
33.00656618534891
30.202013548945786
26.483467239977543
30.90621173054837
32.228241879367125
31.68453603653016
34.896782357019035
36.169166561472984
33.747827429141125
34.278950389802866
36.861124653068366
36.89818771525794
39.541905220727486
31.70935900871259
37.05868005402361
35.60098053862161
42.02513038743135
34.48908867293333
40.06078809138202
44.878986176031304
35.26741297891512
42.76639163122357
37.23175527496445
45.99087804171959
34.26671029979566
37.08350302620598
45.47199517106505
50.21606713133513
32.932440060969704
34.3778994863645
47.732841964631255
38.86253001130727
51.73565268110917
37.898890394377396
51.772715743298754
51.99509411643642
36.00867422270732
40.122674125754024
55.701400335397416
46.4604577601773
59.222391243410364
57.10979669860257
46.01570101390202
66.59794061914272
51.46397115577468
70.19305765153489
41.727818216388854
65.86811179183215
44.878178502505676
65.38629198336723
49.73343964934458
48.918052281173175
63.977895620162016
66.12755322715938
49.362809027448506
47.73203429110563
61.64292270221661
58.93731916237507
49.02924146774201
62.56949925695686
52.99498912203025
62.31005782162956
48.13972797519139
49.807565773723795
65.75692260526331
66.5352469112451
54.69988998275233
67.57301265255418
51.95722338072117
69.87092250831002
53.402682806115955
52.25372787823809
69.24085045108663
53.66212424144325
68.9814090157594
71.46463418246321
51.771908069773126
67.61007571474381
51.10477295036017
73.54016566508137
57.590808833541914
53.77331342801208
72.05764317749701
72.73621071339159
54.081250342010534
72.5508954024435
54.1553764663898
72.57652604815155
57.850250268869154
69.68560719736197
51.84603419415238
69.75973332174118
53.66212424144325
55.14464672902761
73.9107962869775
74.35555303325279
57.14605208726658
61.037673617175614
76.13458001835409
59.33277275645357
76.50521064025021
57.80175479019795
72.93572425356606
56.72692598669929
75.82664310435564
51.57516034234351
66.63500368133236
53.428313451824
68.30284147986481
67.56158023607261
52.094043212998045
53.16887201649671
69.48885946993231
54.39195306875382
71.11963420627514
71.34201257941281
51.241592782637
71.04550808189593
54.16957469561616
70.08186846496605
52.16816933737725
55.05908818816684
70.26718377591413
71.45320176598165
